
70	1	99	2	98.25581395348837	98.59154929577464	98.01980198019803	97.22222222222223	97.9020979020979	0.9830567563798633
71	0	99	2	98.83720930232558	100.0	98.01980198019803	97.26027397260275	98.61111111111113	0.9900990099009901
70	1	100	1	98.83720930232558	98.59154929577464	99.00990099009901	98.59154929577464	98.59154929577466	0.9880072514293683
70	1	100	1	98.83720930232558	98.59154929577464	99.00990099009901	98.59154929577464	98.59154929577466	0.9880072514293683
70	1	98	3	97.67441860465117	98.59154929577464	97.02970297029702	95.89041095890411	97.22222222222223	0.9781062613303584
71	0	100	1	99.4186046511628	100.0	99.00990099009901	98.61111111111111	99.3006993006993	0.995049504950495
71	0	98	3	98.25581395348837	100.0	97.02970297029702	95.94594594594595	97.93103448275862	0.9851485148514851
70	1	99	2	98.25581395348837	98.59154929577464	98.01980198019803	97.22222222222223	97.9020979020979	0.9830567563798633
66	5	101	0	97.09302325581395	92.95774647887323	100.0	100.0	96.35036496350364	0.9647887323943661
71	0	100	1	99.4186046511628	100.0	99.00990099009901	98.61111111111111	99.3006993006993	0.995049504950495
